productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extAspect,extCardType,extTraits,extCost,extPower,extHP,extArenaType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
556533,No Bargain,No Bargain,https://tcgplayer-cdn.tcgplayer.com/product/556533_200w.jpg,79,23488,https://cpt.tcgcsv.com/HDs6,2024-07-12T04:03:16.813,1,Common,244/262,Each opponent discards a card from their hand. Draw a card.,Villainy,Event,Trick,3,,,,0.01,0.15,1.27,0.06,,Normal
556534,Bounty Guild Initiate,Bounty Guild Initiate,https://tcgplayer-cdn.tcgplayer.com/product/556534_200w.jpg,79,23488,https://cpt.tcgcsv.com/JDs6,2024-07-12T04:03:16.813,1,Common,254/262,"<strong>When Played:</strong> If you control another <strong>Bounty Hunter</strong> unit, you may deal 2 damage to a ground unit.",,Unit,Bounty Hunter,1,1,1,Ground,0.01,0.15,1.27,0.05,,Normal
556534,Bounty Guild Initiate,Bounty Guild Initiate,https://tcgplayer-cdn.tcgplayer.com/product/556534_200w.jpg,79,23488,https://cpt.tcgcsv.com/JDs6,2024-07-12T04:03:16.813,1,Common,254/262,"<strong>When Played:</strong> If you control another <strong>Bounty Hunter</strong> unit, you may deal 2 damage to a ground unit.",,Unit,Bounty Hunter,1,1,1,Ground,0.09,0.2,11.5,0.11,,Foil
556535,Underworld Thug,Underworld Thug,https://tcgplayer-cdn.tcgplayer.com/product/556535_200w.jpg,79,23488,https://cpt.tcgcsv.com/KDs6,2024-07-12T04:03:16.813,1,Common,257/262,,,Unit,Underworld,2,2,3,Ground,0.03,0.2,11.5,0.07,,Foil
556535,Underworld Thug,Underworld Thug,https://tcgplayer-cdn.tcgplayer.com/product/556535_200w.jpg,79,23488,https://cpt.tcgcsv.com/KDs6,2024-07-12T04:03:16.813,1,Common,257/262,,,Unit,Underworld,2,2,3,Ground,0.01,0.1,1.27,0.03,,Normal
556536,Twin Pod Cloud Car,Twin Pod Cloud Car,https://tcgplayer-cdn.tcgplayer.com/product/556536_200w.jpg,79,23488,https://cpt.tcgcsv.com/LDs6,2024-07-12T04:03:16.813,1,Common,259/262,"<strong>Restore 2</strong> <em>(When this unit attacks, heal 2 damage from your base.)</em>",,Unit,Fringe;Vehicle;Fighter,3,2,2,Space,0.01,0.15,1.27,0.05,,Normal
556536,Twin Pod Cloud Car,Twin Pod Cloud Car,https://tcgplayer-cdn.tcgplayer.com/product/556536_200w.jpg,79,23488,https://cpt.tcgcsv.com/LDs6,2024-07-12T04:03:16.813,1,Common,259/262,"<strong>Restore 2</strong> <em>(When this unit attacks, heal 2 damage from your base.)</em>",,Unit,Fringe;Vehicle;Fighter,3,2,2,Space,0.01,0.25,11.5,0.11,,Foil
556538,Hylobon Enforcer (Hyperspace),Hylobon Enforcer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556538_200w.jpg,79,23488,https://cpt.tcgcsv.com/NDs6,2024-07-12T04:03:16.813,1,Common,305,"<strong>Grit</strong> <em>(This unit gets +1/+0 for each damage on it.)</em>
<strong>Bounty</strong> — Draw a card. <em>(When this unit is defeated or captured, your opponent collects its bounty.)</em>",Vigilance;Villainy,Unit,Underworld,1,1,4,Ground,0.19,0.68,11.5,0.45,,Normal
556538,Hylobon Enforcer (Hyperspace),Hylobon Enforcer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556538_200w.jpg,79,23488,https://cpt.tcgcsv.com/NDs6,2024-07-12T04:03:16.813,1,Common,305,"<strong>Grit</strong> <em>(This unit gets +1/+0 for each damage on it.)</em>
<strong>Bounty</strong> — Draw a card. <em>(When this unit is defeated or captured, your opponent collects its bounty.)</em>",Vigilance;Villainy,Unit,Underworld,1,1,4,Ground,0.75,1.16,4.0,1.19,,Foil
556539,Doctor Pershing - Experimenting With Life (Hyperspace),Doctor Pershing Experimenting With Life Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556539_200w.jpg,79,23488,https://cpt.tcgcsv.com/PDs6,2024-07-12T04:03:16.813,1,Rare,306,"<strong>Action [T, deal 1 damage to a friendly unit]:</strong> Draw a card.",Vigilance;Villainy,Unit,Imperial,2,0,5,Ground,14.6,15.97,19.54,15.34,,Foil
556539,Doctor Pershing - Experimenting With Life (Hyperspace),Doctor Pershing Experimenting With Life Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556539_200w.jpg,79,23488,https://cpt.tcgcsv.com/PDs6,2024-07-12T04:03:16.813,1,Rare,306,"<strong>Action [T, deal 1 damage to a friendly unit]:</strong> Draw a card.",Vigilance;Villainy,Unit,Imperial,2,0,5,Ground,3.0,3.96,12.0,3.44,,Normal
556540,Pyke Sentinel (Hyperspace),Pyke Sentinel Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556540_200w.jpg,79,23488,https://cpt.tcgcsv.com/QDs6,2024-07-12T04:03:16.813,1,Common,307,<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>,Vigilance;Villainy,Unit,Underworld,2,2,3,Ground,1.55,2.05,3.08,1.82,,Foil
556540,Pyke Sentinel (Hyperspace),Pyke Sentinel Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556540_200w.jpg,79,23488,https://cpt.tcgcsv.com/QDs6,2024-07-12T04:03:16.813,1,Common,307,<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>,Vigilance;Villainy,Unit,Underworld,2,2,3,Ground,0.05,0.32,11.5,0.23,,Normal
556541,The Client - Dictated by Discretion (Hyperspace),The Client Dictated by Discretion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556541_200w.jpg,79,23488,https://cpt.tcgcsv.com/RDs6,2024-07-12T04:03:16.813,1,Uncommon,308,"<strong>Shielded</strong>
<strong>Action [T]:</strong> Choose a unit. For this phase, it gains: “<strong>Bounty</strong> — Heal 5 damage from a base.” <em>(When that unit is defeated or captured, its opponent collects its bounty.)</em>",Vigilance;Villainy,Unit,Imperial;Official,3,2,5,Ground,3.73,7.06,13.0,4.21,,Foil
556541,The Client - Dictated by Discretion (Hyperspace),The Client Dictated by Discretion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556541_200w.jpg,79,23488,https://cpt.tcgcsv.com/RDs6,2024-07-12T04:03:16.813,1,Uncommon,308,"<strong>Shielded</strong>
<strong>Action [T]:</strong> Choose a unit. For this phase, it gains: “<strong>Bounty</strong> — Heal 5 damage from a base.” <em>(When that unit is defeated or captured, its opponent collects its bounty.)</em>",Vigilance;Villainy,Unit,Imperial;Official,3,2,5,Ground,1.75,2.4,4.0,2.22,,Normal
556542,Lom Pyke - Dealer in Truths (Hyperspace),Lom Pyke Dealer in Truths Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556542_200w.jpg,79,23488,https://cpt.tcgcsv.com/SDs6,2024-07-12T04:03:16.813,1,Rare,309,"<strong>On Attack:</strong> You may give a Shield token to an enemy unit. If you do, give a Shield token to a friendly unit.
<strong>Smuggle</strong> <strong>[5 [Vigilance] [Villainy]]</strong>",Vigilance;Villainy,Unit,Underworld,4,4,6,Ground,13.0,18.97,44.99,11.04,,Foil
556542,Lom Pyke - Dealer in Truths (Hyperspace),Lom Pyke Dealer in Truths Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556542_200w.jpg,79,23488,https://cpt.tcgcsv.com/SDs6,2024-07-12T04:03:16.813,1,Rare,309,"<strong>On Attack:</strong> You may give a Shield token to an enemy unit. If you do, give a Shield token to a friendly unit.
<strong>Smuggle</strong> <strong>[5 [Vigilance] [Villainy]]</strong>",Vigilance;Villainy,Unit,Underworld,4,4,6,Ground,2.99,4.17,35.0,3.57,,Normal
556543,Synara San - Loyal to Kragan (Hyperspace),Synara San Loyal to Kragan Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556543_200w.jpg,79,23488,https://cpt.tcgcsv.com/TDs6,2024-07-12T04:03:16.813,1,Uncommon,310,"<strong>Grit</strong>
While this unit is exhausted, she gains, “<strong>Bounty</strong> — Deal 5 damage to a base.” <em>(When this unit is defeated or captured, your opponent collects its bounty.)</em>",Vigilance;Villainy,Unit,Underworld,4,3,6,Ground,1.22,1.5,4.0,1.3,,Foil
556543,Synara San - Loyal to Kragan (Hyperspace),Synara San Loyal to Kragan Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556543_200w.jpg,79,23488,https://cpt.tcgcsv.com/TDs6,2024-07-12T04:03:16.813,1,Uncommon,310,"<strong>Grit</strong>
While this unit is exhausted, she gains, “<strong>Bounty</strong> — Deal 5 damage to a base.” <em>(When this unit is defeated or captured, your opponent collects its bounty.)</em>",Vigilance;Villainy,Unit,Underworld,4,3,6,Ground,0.24,0.96,11.5,0.8,,Normal
556544,Supercommando Squad (Hyperspace),Supercommando Squad Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556544_200w.jpg,79,23488,https://cpt.tcgcsv.com/VDs6,2024-07-12T04:03:16.813,1,Common,311,"<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to it.)</em>
While this unit is upgraded, it gains <strong>Sentinel</strong>. <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>",Vigilance;Villainy,Unit,Imperial;Mandalorian;Trooper,5,4,4,Ground,0.83,1.25,3.0,1.17,,Foil
556544,Supercommando Squad (Hyperspace),Supercommando Squad Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556544_200w.jpg,79,23488,https://cpt.tcgcsv.com/VDs6,2024-07-12T04:03:16.813,1,Common,311,"<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to it.)</em>
While this unit is upgraded, it gains <strong>Sentinel</strong>. <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>",Vigilance;Villainy,Unit,Imperial;Mandalorian;Trooper,5,4,4,Ground,0.17,0.42,11.5,0.38,,Normal
556545,Clan Saxon Gauntlet (Hyperspace),Clan Saxon Gauntlet Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556545_200w.jpg,79,23488,https://cpt.tcgcsv.com/WDs6,2024-07-12T04:03:16.813,1,Uncommon,312,"<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>
<strong>When this unit is attacked:</strong> You may give an Experience token to a unit.",Vigilance;Villainy,Unit,Mandalorian;Vehicle;Transport,6,4,5,Space,0.98,1.46,11.5,0.98,,Normal
556545,Clan Saxon Gauntlet (Hyperspace),Clan Saxon Gauntlet Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556545_200w.jpg,79,23488,https://cpt.tcgcsv.com/WDs6,2024-07-12T04:03:16.813,1,Uncommon,312,"<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>
<strong>When this unit is attacked:</strong> You may give an Experience token to a unit.",Vigilance;Villainy,Unit,Mandalorian;Vehicle;Transport,6,4,5,Space,1.28,1.5,4.0,1.52,,Foil
556546,First Light - Headquarters of the Crimson Dawn (Hyperspace),First Light Headquarters of the Crimson Dawn Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556546_200w.jpg,79,23488,https://cpt.tcgcsv.com/XDs6,2024-07-12T04:03:16.813,1,Rare,313,"<strong>Grit</strong>
Each other friendly non-leader unit gains <strong>Grit</strong>.
<strong>Smuggle</strong> <strong>[7 [Vigilance] [Villainy], deal 4 damage to a friendly unit]</strong>",Vigilance;Villainy,Unit,Underworld;Vehicle;Transport,7,4,7,Space,7.5,9.0,11.92,8.63,,Normal
556546,First Light - Headquarters of the Crimson Dawn (Hyperspace),First Light Headquarters of the Crimson Dawn Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556546_200w.jpg,79,23488,https://cpt.tcgcsv.com/XDs6,2024-07-12T04:03:16.813,1,Rare,313,"<strong>Grit</strong>
Each other friendly non-leader unit gains <strong>Grit</strong>.
<strong>Smuggle</strong> <strong>[7 [Vigilance] [Villainy], deal 4 damage to a friendly unit]</strong>",Vigilance;Villainy,Unit,Underworld;Vehicle;Transport,7,4,7,Space,14.0,17.91,30.0,18.12,,Foil
556547,Supreme Leader Snoke - Shadow Ruler (Hyperspace),Supreme Leader Snoke Shadow Ruler Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556547_200w.jpg,79,23488,https://cpt.tcgcsv.com/ZDs6,2024-07-12T04:03:16.813,1,Legendary,314,Each enemy non-leader unit gets –2/–2.,Vigilance;Villainy,Unit,Force;First Order;Official,8,6,6,Ground,29.0,31.71,39.0,30.13,,Normal
556547,Supreme Leader Snoke - Shadow Ruler (Hyperspace),Supreme Leader Snoke Shadow Ruler Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556547_200w.jpg,79,23488,https://cpt.tcgcsv.com/ZDs6,2024-07-12T04:03:16.813,1,Legendary,314,Each enemy non-leader unit gets –2/–2.,Vigilance;Villainy,Unit,Force;First Order;Official,8,6,6,Ground,44.78,48.0,130.0,46.19,,Foil
556548,Brutal Traditions (Hyperspace),Brutal Traditions Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556548_200w.jpg,79,23488,https://cpt.tcgcsv.com/-Ds6,2024-07-12T04:03:16.813,1,Uncommon,315,"<strong>Action:</strong> If an enemy unit was defeated this phase, play this card from your discard pile <em>(paying its cost)</em>.",Vigilance;Villainy,Upgrade,Learned,2,,,,0.15,1.0,2.0,0.76,,Normal
556548,Brutal Traditions (Hyperspace),Brutal Traditions Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556548_200w.jpg,79,23488,https://cpt.tcgcsv.com/-Ds6,2024-07-12T04:03:16.813,1,Uncommon,315,"<strong>Action:</strong> If an enemy unit was defeated this phase, play this card from your discard pile <em>(paying its cost)</em>.",Vigilance;Villainy,Upgrade,Learned,2,,,,1.23,2.0,15.0,2.07,,Foil
556549,Clan Wren Rescuer (Hyperspace),Clan Wren Rescuer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556549_200w.jpg,79,23488,https://cpt.tcgcsv.com/_Ds6,2024-07-12T04:03:16.813,1,Common,316,<strong>When Played:</strong> Give an Experience token to a unit.,Vigilance;Heroism,Unit,Mandalorian;Trooper,2,1,2,Ground,0.24,0.45,1.0,0.34,,Normal
556549,Clan Wren Rescuer (Hyperspace),Clan Wren Rescuer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556549_200w.jpg,79,23488,https://cpt.tcgcsv.com/_Ds6,2024-07-12T04:03:16.813,1,Common,316,<strong>When Played:</strong> Give an Experience token to a unit.,Vigilance;Heroism,Unit,Mandalorian;Trooper,2,1,2,Ground,0.8,1.26,5.33,1.12,,Foil
556550,Kuiil - I Have Spoken (Hyperspace),Kuiil I Have Spoken Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556550_200w.jpg,79,23488,https://cpt.tcgcsv.com/0Fs6,2024-07-12T04:03:16.813,1,Uncommon,317,"<strong>Restore 1</strong> <em>(When this unit attacks, heal 1 damage from your base.)</em>
<strong>On Attack:</strong> Discard a card from your deck. If it shares an aspect with your base, return it to your hand.",Vigilance;Heroism,Unit,Fringe,2,2,3,Ground,0.55,0.99,2.75,0.64,,Normal
556550,Kuiil - I Have Spoken (Hyperspace),Kuiil I Have Spoken Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556550_200w.jpg,79,23488,https://cpt.tcgcsv.com/0Fs6,2024-07-12T04:03:16.813,1,Uncommon,317,"<strong>Restore 1</strong> <em>(When this unit attacks, heal 1 damage from your base.)</em>
<strong>On Attack:</strong> Discard a card from your deck. If it shares an aspect with your base, return it to your hand.",Vigilance;Heroism,Unit,Fringe,2,2,3,Ground,2.25,4.72,9.07,4.83,,Foil
556551,Concord Dawn Interceptors (Hyperspace),Concord Dawn Interceptors Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556551_200w.jpg,79,23488,https://cpt.tcgcsv.com/2Fs6,2024-07-12T04:03:16.813,1,Uncommon,318,"<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>
This unit gets +2/+0 while defending.",Vigilance;Heroism,Unit,Mandalorian;Vehicle;Fighter,3,1,4,Space,5.0,10.0,13.53,4.42,,Foil
556551,Concord Dawn Interceptors (Hyperspace),Concord Dawn Interceptors Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556551_200w.jpg,79,23488,https://cpt.tcgcsv.com/2Fs6,2024-07-12T04:03:16.813,1,Uncommon,318,"<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>
This unit gets +2/+0 while defending.",Vigilance;Heroism,Unit,Mandalorian;Vehicle;Fighter,3,1,4,Space,1.5,2.07,6.25,1.7,,Normal
556552,Village Protectors (Hyperspace),Village Protectors Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556552_200w.jpg,79,23488,https://cpt.tcgcsv.com/3Fs6,2024-07-12T04:03:16.813,1,Common,319,"<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>
<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to it.)</em>",Vigilance;Heroism,Unit,Fringe,3,2,2,Ground,0.23,0.49,11.5,0.38,,Normal
556552,Village Protectors (Hyperspace),Village Protectors Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556552_200w.jpg,79,23488,https://cpt.tcgcsv.com/3Fs6,2024-07-12T04:03:16.813,1,Common,319,"<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>
<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to it.)</em>",Vigilance;Heroism,Unit,Fringe,3,2,2,Ground,0.48,1.23,11.5,1.13,,Foil
556553,Rose Tico - Dedicated to the Cause (Hyperspace),Rose Tico Dedicated to the Cause Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556553_200w.jpg,79,23488,https://cpt.tcgcsv.com/5Fs6,2024-07-12T04:03:16.813,1,Uncommon,320,"<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to her.)</em>
<strong>On Attack:</strong> You may defeat a Shield token on a friendly unit. If you do, give 2 Experience tokens to that unit.",Vigilance;Heroism,Unit,Resistance,4,2,6,Ground,1.94,2.5,10.99,2.78,,Foil
556553,Rose Tico - Dedicated to the Cause (Hyperspace),Rose Tico Dedicated to the Cause Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556553_200w.jpg,79,23488,https://cpt.tcgcsv.com/5Fs6,2024-07-12T04:03:16.813,1,Uncommon,320,"<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to her.)</em>
<strong>On Attack:</strong> You may defeat a Shield token on a friendly unit. If you do, give 2 Experience tokens to that unit.",Vigilance;Heroism,Unit,Resistance,4,2,6,Ground,0.75,1.51,5.0,1.39,,Normal
556554,Rey - Keeping the Past (Hyperspace),Rey Keeping the Past Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556554_200w.jpg,79,23488,https://cpt.tcgcsv.com/6Fs6,2024-07-12T04:03:16.813,1,Legendary,321,"If you control Kylo Ren, ignore this unit’s [Heroism] aspect penalty.
<strong>On Attack:</strong> You may heal 2 damage from a unit. If it’s a non-[Heroism] unit, give a Shield token to it.",Vigilance;Heroism,Unit,Force;Resistance,5,4,7,Ground,18.98,29.99,50.0,28.91,,Normal
556554,Rey - Keeping the Past (Hyperspace),Rey Keeping the Past Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556554_200w.jpg,79,23488,https://cpt.tcgcsv.com/6Fs6,2024-07-12T04:03:16.813,1,Legendary,321,"If you control Kylo Ren, ignore this unit’s [Heroism] aspect penalty.
<strong>On Attack:</strong> You may heal 2 damage from a unit. If it’s a non-[Heroism] unit, give a Shield token to it.",Vigilance;Heroism,Unit,Force;Resistance,5,4,7,Ground,57.99,64.47,180.0,64.85,,Foil
556555,The Armorer - Survival Is Strength (Hyperspace),The Armorer Survival Is Strength Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556555_200w.jpg,79,23488,https://cpt.tcgcsv.com/7Fs6,2024-07-12T04:03:16.813,1,Uncommon,322,<strong>When Played:</strong> Give a Shield token to each of up to 3 <strong>Mandalorian</strong> units.,Vigilance;Heroism,Unit,Mandalorian,5,3,5,Ground,3.01,4.41,10.0,4.12,,Foil
556555,The Armorer - Survival Is Strength (Hyperspace),The Armorer Survival Is Strength Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556555_200w.jpg,79,23488,https://cpt.tcgcsv.com/7Fs6,2024-07-12T04:03:16.813,1,Uncommon,322,<strong>When Played:</strong> Give a Shield token to each of up to 3 <strong>Mandalorian</strong> units.,Vigilance;Heroism,Unit,Mandalorian,5,3,5,Ground,0.92,1.18,1.9,1.01,,Normal
556556,Gentle Giant (Hyperspace),Gentle Giant Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556556_200w.jpg,79,23488,https://cpt.tcgcsv.com/8Fs6,2024-07-12T04:03:16.813,1,Common,323,"<strong>Grit</strong> <em>(This unit gets +1/+0 for each damage on it.)</em>
<strong>On Attack:</strong> You may heal damage from another unit equal to the damage on this unit.",Heroism;Vigilance,Unit,Wookiee,6,2,8,Ground,0.25,0.48,11.5,0.4,,Normal
556556,Gentle Giant (Hyperspace),Gentle Giant Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556556_200w.jpg,79,23488,https://cpt.tcgcsv.com/8Fs6,2024-07-12T04:03:16.813,1,Common,323,"<strong>Grit</strong> <em>(This unit gets +1/+0 for each damage on it.)</em>
<strong>On Attack:</strong> You may heal damage from another unit equal to the damage on this unit.",Heroism;Vigilance,Unit,Wookiee,6,2,8,Ground,0.24,1.0,8.96,0.84,,Foil
